"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"f788adf1483eab70a1f00d2801b7acf5","Bacteria"," Proteobacteria"," Gammaproteobacteria"," Enterobacteriales"," Enterobacteriaceae"," Arsenophonus"," Arsenophonus endosymbiont of Dermacentor variabilis"
"d499281c1023c0b66fb129013ebc3abf","Bacteria"," Proteobacteria"," Gammaproteobacteria"," Enterobacteriales"," Enterobacteriaceae"," Arsenophonus"," Arsenophonus endosymbiont of Dermacentor variabilis"
"1aea34eae3fc15eaca5feb973390d862","Bacteria"," Proteobacteria"," Gammaproteobacteria"," Enterobacteriales"," Enterobacteriaceae"," Arsenophonus"," Arsenophonus endosymbiont of Dermacentor variabilis"
"6ab64ec9b1a0b4564d030c7ebcd68dff","Bacteria"," Proteobacteria"," Gammaproteobacteria"," Enterobacteriales"," Enterobacteriaceae"," Arsenophonus"," Arsenophonus endosymbiont of Dermacentor variabilis"
"8c7578b1402fa8d1aeb0f6038b0a2476","Bacteria"," Proteobacteria"," Gammaproteobacteria"," Enterobacteriales"," Enterobacteriaceae"," Arsenophonus"," Arsenophonus endosymbiont of Dermacentor variabilis"
"6406bdba78be16069a1272077271cc0b","Bacteria"," Proteobacteria"," Gammaproteobacteria"," Enterobacteriales"," Enterobacteriaceae"," Arsenophonus"," Arsenophonus endosymbiont of Dermacentor variabilis"
"7d8d2b9124ecd0ccf2559315431afc71","Bacteria"," Proteobacteria"," Gammaproteobacteria"," Enterobacteriales"," Enterobacteriaceae"," Arsenophonus"," Arsenophonus endosymbiont of Dermacentor variabilis"
"2ca61ec33fbde854fc3346b7310df9fc","Bacteria"," Proteobacteria"," Gammaproteobacteria"," Enterobacteriales"," Enterobacteriaceae"," Arsenophonus"," Arsenophonus endosymbiont of Dermacentor variabilis"
"4df78a2814e440244dca1172f49177f1","Bacteria"," Proteobacteria"," Gammaproteobacteria"," Enterobacteriales"," Enterobacteriaceae"," Arsenophonus"," Arsenophonus endosymbiont of Dermacentor variabilis"
"8c662af30cd92ab687f61544f5063fd3","Bacteria"," Proteobacteria"," Gammaproteobacteria"," Enterobacteriales"," Enterobacteriaceae"," Arsenophonus"," Arsenophonus endosymbiont of Dermacentor variabilis"
"b7a63a86c9d75c8d4cd38e005574bed7","Bacteria"," Proteobacteria"," Gammaproteobacteria"," Enterobacteriales"," Enterobacteriaceae"," Candidatus Phlomobacter"," "
"fd26a450f01c44295c121dc095f84ed6","Bacteria"," Proteobacteria"," Gammaproteobacteria"," Enterobacteriales"," Enterobacteriaceae",NA,NA
"efa653a2dbc98ad5f53c19311888bbc5","Bacteria"," Proteobacteria"," Gammaproteobacteria"," Enterobacteriales"," Enterobacteriaceae",NA,NA
"b3428de9b02640ae853e37527895de6a","Bacteria"," Proteobacteria"," Gammaproteobacteria"," Enterobacteriales"," Enterobacteriaceae"," Candidatus Phlomobacter"," "
"7b06068466d0611fa7f1a73ad83dbcb7","Bacteria"," Proteobacteria"," Gammaproteobacteria"," Enterobacteriales"," Enterobacteriaceae"," Candidatus Phlomobacter"," "
"784a5152d1a5b08b823b43a96a460dd9","Bacteria"," Proteobacteria"," Gammaproteobacteria"," Vibrionales"," Vibrionaceae"," Vibrio",NA
"4e4a08323b4882d11329c203749a7f03","Bacteria"," Proteobacteria"," Gammaproteobacteria"," Legionellales"," Legionellaceae"," "," "
"dc87b8ee08fe5e211faf647434047156","Bacteria"," Proteobacteria"," Gammaproteobacteria"," Xanthomonadales"," Xanthomonadaceae"," Dokdonella"," "
"dda2f81232ee68b118d784e5e746a144","Bacteria"," Proteobacteria"," Gammaproteobacteria"," Xanthomonadales"," Xanthomonadaceae"," Rhodanobacter"," "
"ae190110cb738b311ffd882ca15c4252","Bacteria"," Proteobacteria"," Gammaproteobacteria"," Xanthomonadales"," Xanthomonadaceae"," "," "
"9e712dd4ed917df54f25cacf1c03a98d","Bacteria"," Proteobacteria"," Gammaproteobacteria"," Xanthomonadales"," Xanthomonadaceae"," "," "
"21ad41a274e73a166842de71b1227e5b","Bacteria"," Proteobacteria"," Gammaproteobacteria"," Xanthomonadales"," Xanthomonadaceae"," Luteimonas"," "
"7f1fc24634f1ecc6ec0d1164a104efed","Bacteria"," Proteobacteria"," Gammaproteobacteria"," Xanthomonadales"," Xanthomonadaceae"," Thermomonas"," "
"0736926158a5b845f52af10a7158bbaa","Bacteria"," Proteobacteria"," Gammaproteobacteria"," Xanthomonadales"," Xanthomonadaceae"," Thermomonas"," fusca"
"394962b765d3f25a4f20ed14bfa76817","Bacteria"," Proteobacteria"," Gammaproteobacteria"," Xanthomonadales"," Xanthomonadaceae"," Thermomonas"," "
"82a84b04152b17298d6fc943a3c09864","Bacteria"," Proteobacteria"," Gammaproteobacteria"," Xanthomonadales"," Xanthomonadaceae",NA,NA
"d7e0d0697b80003039c6965fc359fa8b","Bacteria"," Proteobacteria"," Gammaproteobacteria"," Xanthomonadales"," Xanthomonadaceae"," "," "
"53eaf84a691ddb63db304d72717702ca","Bacteria"," Proteobacteria"," Gammaproteobacteria"," Xanthomonadales"," Xanthomonadaceae"," "," "
"496ecde24f9ab698992413d3d4f04b5f","Bacteria"," Proteobacteria"," Gammaproteobacteria"," Xanthomonadales"," Xanthomonadaceae"," "," "
"70869d0feda2b000386a1851bdfcaffe","Bacteria"," Proteobacteria"," Gammaproteobacteria"," Xanthomonadales"," Xanthomonadaceae"," Dokdonella"," "
"64751537d920fcbd564dc8fa839d5e4f","Bacteria"," Proteobacteria"," Betaproteobacteria"," Procabacteriales"," Procabacteriaceae"," "," "
"b04520a3fc7ac399ec4ead140d3641e2","Bacteria"," Proteobacteria"," Gammaproteobacteria"," Pseudomonadales"," Moraxellaceae"," "," "
"ff69dd6b57359eb62d1117c0526ee81d","Bacteria"," Proteobacteria"," Gammaproteobacteria"," Pseudomonadales"," Moraxellaceae",NA,NA
"514cdbe70cd18323c380d06127c180df","Bacteria"," Proteobacteria"," Gammaproteobacteria"," Pseudomonadales"," Moraxellaceae"," "," "
"0136f7ecbfecab285b5c52cb04244b4c","Bacteria"," Proteobacteria"," Gammaproteobacteria"," Pseudomonadales"," Moraxellaceae"," Perlucidibaca"," "
"eb12d0b04ac0127b0a5f7ca2177caeb9","Bacteria"," Proteobacteria"," Gammaproteobacteria"," Pseudomonadales"," Moraxellaceae"," Alkanindiges"," "
"e0f610f0a2178215cf234a402fe826cb","Bacteria"," Proteobacteria"," Gammaproteobacteria"," Pseudomonadales"," Moraxellaceae"," Alkanindiges"," "
"dfde0f1494c9cb3a2e412883ab7ccdfa","Bacteria"," Proteobacteria"," Gammaproteobacteria"," Pseudomonadales"," Moraxellaceae"," Alkanindiges"," "
"705db2ee6cc56263f6e6e1072b43adbe","Bacteria"," Proteobacteria"," Betaproteobacteria"," "," "," "," "
"fde82a36dae9fb90dafc37f02bf19b47","Bacteria"," Proteobacteria"," Betaproteobacteria"," Methylophilales"," Methylophilaceae",NA,NA
"f5236f96db38a1fdf4db6aa762c613fb","Bacteria"," Proteobacteria"," Betaproteobacteria"," Rhodocyclales"," Rhodocyclaceae",NA,NA
"8678fa3a06998220d4612e2c31b51f03","Bacteria"," Proteobacteria"," Betaproteobacteria"," Rhodocyclales"," Rhodocyclaceae"," Zoogloea"," "
"d0719ab2213cc20352550299afa0f924","Bacteria"," Proteobacteria"," Betaproteobacteria"," Rhodocyclales"," Rhodocyclaceae"," "," "
"bc037cdf9f8fbc1e1383451ba6a3d713","Bacteria"," Proteobacteria"," Betaproteobacteria"," Rhodocyclales"," Rhodocyclaceae"," "," "
"5aec9bd35889489e4a05c78a82358060","Bacteria"," Proteobacteria"," Gammaproteobacteria"," Pseudomonadales"," Pseudomonadaceae"," "," "
"8fc50ffbd57fd3ee1d65074831ed2ee5","Bacteria"," Proteobacteria"," Gammaproteobacteria"," Pseudomonadales"," Pseudomonadaceae"," "," "
"5ee181e7af48fbffd85476b1eefd0472","Bacteria"," Proteobacteria"," Gammaproteobacteria"," Oceanospirillales"," Halomonadaceae"," Halomonas"," "
"cc9218769e5b98a23e0e449b6606bf26","Bacteria"," Proteobacteria"," Gammaproteobacteria"," Cardiobacteriales"," Cardiobacteriaceae"," Cardiobacterium"," "
"6adba91ec2c5619b4c0cdbc246bb45b1","Bacteria"," Acidobacteria"," [Chloracidobacteria]"," RB41"," Ellin6075"," "," "
"3918346e4ff10abc468cf6c137a0e3be","Bacteria"," Acidobacteria"," [Chloracidobacteria]"," RB41"," Ellin6075"," "," "
"dc3de6427c05bc40d91f0b8bd56c91f0","Bacteria"," Acidobacteria"," [Chloracidobacteria]"," RB41"," Ellin6075"," "," "
"51023c832d0cad43a510c1009fd1ceea","Bacteria"," Verrucomicrobia"," Verrucomicrobiae"," Verrucomicrobiales"," Verrucomicrobiaceae"," Luteolibacter"," "
"f01809bd56a5f37d5ff54010726261dc","Bacteria"," Verrucomicrobia"," [Spartobacteria]"," [Chthoniobacterales]"," [Chthoniobacteraceae]"," Ellin506"," "
"c5e29eed6f7ce5ce0a7eab6409d7797d","Bacteria"," Proteobacteria"," Deltaproteobacteria"," Bdellovibrionales"," Bdellovibrionaceae"," Bdellovibrio"," bacteriovorus"
"bc6058ad7eedb77edb19493935076056","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhodospirillales"," Rhodospirillaceae"," "," "
"0ae5531a9802e71139c959faebdde10c","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhodospirillales"," Rhodospirillaceae"," "," "
"f94e35f3a72a7eda2bd9cc0703494476","Bacteria"," Spirochaetes"," Spirochaetes"," Spirochaetales"," Spirochaetaceae"," Treponema"," "
"02f0f4e369291cf894eade80100c718c","Bacteria"," Proteobacteria"," Alphaproteobacteria"," BD7-3"," "," "," "
"d284bac4cc2eda94b8550de7c3d6da8a","Bacteria"," Proteobacteria"," Alphaproteobacteria"," BD7-3"," "," "," "
"1eb9d874b15bb6f7d3f3fbaf6baf80cb","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rickettsiales"," Rickettsiaceae"," Wolbachia"," "
"79f65c03d0b27dcfaad443232827e175","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rickettsiales"," Rickettsiaceae"," Wolbachia"," "
"9bd6b38174be13bed4d2888dd7a8839d","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rickettsiales"," Rickettsiaceae"," Wolbachia"," "
"3fd405a1e9ce072eb5df7c193b7729fe","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rickettsiales"," Rickettsiaceae"," Wolbachia"," Wolbachia endosymbiont of Chorthippus parallelus"
"f45bf89b93801f5aff782ce58e91e2f1","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rickettsiales"," Rickettsiaceae"," Wolbachia"," Wolbachia endosymbiont of Chorthippus parallelus"
"dd5730ea934a00113623a1c4623fabc6","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rickettsiales"," Rickettsiaceae"," Wolbachia"," Wolbachia endosymbiont of Chorthippus parallelus"
"93f3086617835e7d250e7c35294f018a","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rickettsiales"," Rickettsiaceae"," Wolbachia"," Wolbachia endosymbiont of Chorthippus parallelus"
"0ef3263e404d96b0d23e4e6b485bb4e3","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rickettsiales"," Rickettsiaceae"," Wolbachia"," Wolbachia endosymbiont of Chorthippus parallelus"
"ab24a3450abfe4cf0c5e0daeb1e1fe6a","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rickettsiales"," Rickettsiaceae"," Wolbachia"," Wolbachia endosymbiont of Chorthippus parallelus"
"89fb6cc3e324d449ad6989c7d0b0bb59","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rickettsiales"," Rickettsiaceae"," Wolbachia"," Wolbachia endosymbiont of Chorthippus parallelus"
"794c158745402557af0ad310da53600c","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rickettsiales"," Rickettsiaceae"," Wolbachia"," Wolbachia endosymbiont of Chorthippus parallelus"
"405432bc4bea47a157c8b3f660503925","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rickettsiales"," Rickettsiaceae"," Wolbachia"," Wolbachia endosymbiont of Chorthippus parallelus"
"abf6e709851cd444a2fcafccb0664edf","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rickettsiales"," Rickettsiaceae"," Wolbachia"," Wolbachia endosymbiont of Chorthippus parallelus"
"e526395683e57b3a11853b395dba478b","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rickettsiales"," Rickettsiaceae"," Wolbachia"," Wolbachia endosymbiont of Chorthippus parallelus"
"92c5bb1e26681dcfef195abd8f721c86","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rickettsiales"," Rickettsiaceae"," Wolbachia"," Wolbachia endosymbiont of Chorthippus parallelus"
"761a2c602d170e8f477a073a78c41f2b","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rickettsiales"," Rickettsiaceae"," Wolbachia"," Wolbachia endosymbiont of Chorthippus parallelus"
"b04021f7516c275225385a117bb6c3e0","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rickettsiales"," Rickettsiaceae"," Wolbachia"," Wolbachia endosymbiont of Chorthippus parallelus"
"4ae42313fb199e0065aaafd0747b1cb8","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rickettsiales"," Rickettsiaceae"," Wolbachia"," Wolbachia endosymbiont of Chorthippus parallelus"
"17f8e0b5293d3128c9b090e6d092cec7","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rickettsiales"," Rickettsiaceae"," Wolbachia"," Wolbachia endosymbiont of Chorthippus parallelus"
"7192d588ac4be34765dc8c31bdb04775","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rickettsiales"," Rickettsiaceae"," Wolbachia"," Wolbachia endosymbiont of Chorthippus parallelus"
"819924a816330f507d65e21e6cf1773e","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rickettsiales"," Rickettsiaceae"," Wolbachia"," Wolbachia endosymbiont of Chorthippus parallelus"
"c951cb34aa595ebc0174349a32944710","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rickettsiales"," Rickettsiaceae"," Wolbachia"," Wolbachia endosymbiont of Chorthippus parallelus"
"55514f2479a87a011058174d8eb9ac09","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rickettsiales"," Rickettsiaceae"," Wolbachia"," Wolbachia endosymbiont of Chorthippus parallelus"
"9796e4ba4e285a078f666be8a38acb27","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rickettsiales"," Rickettsiaceae"," Wolbachia"," Wolbachia endosymbiont of Chorthippus parallelus"
"288a680eb36524cc068d30e425173632","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rickettsiales"," Rickettsiaceae"," Wolbachia"," Wolbachia endosymbiont of Chorthippus parallelus"
"6b3f074bad963b76137ea89a1427b30c","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rickettsiales"," Rickettsiaceae"," Rickettsia"," "
"7bfd890d9ce5e946017d09f39816f1ec","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rickettsiales"," Rickettsiaceae"," Rickettsia",NA
"d04e195414878326264f106797e1ca30","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rickettsiales"," Rickettsiaceae"," Rickettsia"," "
"afe8a759a96ae8d1b56ab12295cbdcf8","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rickettsiales"," Rickettsiaceae"," Rickettsia"," "
"953455e03532e1110ea8344f71bad965","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rickettsiales"," Rickettsiaceae"," Rickettsia"," "
"2759e49cc0e2ceed5b6742986ab8633d","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhodospirillales"," Rhodospirillaceae"," Azospirillum"," brasilense"
"0d85b6227631d0571f3fc4324e45f85f","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhodospirillales"," Acetobacteraceae"," "," "
"11c089eaa1afb5ed601f4131e6625d74","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhodospirillales"," Acetobacteraceae"," "," "
"e23c364fc82dfe4a28a7cc46bf21ce1e","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhodospirillales"," Acetobacteraceae"," "," "
"b406b161657af45a82342c0e92e42113","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhodospirillales"," Acetobacteraceae"," "," "
"7cd87e5ef8059b4d0e1ef3c8d3c30ec4","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhodospirillales"," Acetobacteraceae"," "," "
"d457f952476341c8f1af7b048e3b2365","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhodospirillales"," Acetobacteraceae"," "," "
"59d9c9ea8c5a878b2a30c364fade7c4d","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," Bradyrhizobiaceae"," "," "
"c04e3ba28c560c42f3d4f6686f41070f","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," Bradyrhizobiaceae"," "," "
"205e9006842d47d1a2d1caf6a96e0c88","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," Bradyrhizobiaceae"," Balneimonas"," "
"7ead17a076e7b7b419bf50abe7eee3f4","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," "," "," "
"a537d8bab85c83b0e74c73c55790324b","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Caulobacterales"," Caulobacteraceae"," "," "
"c21e8f4b7b3a4831e61910dcd7c4395c","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Caulobacterales"," Caulobacteraceae"," "," "
"f9a13452373922a5bad6ac529d158335","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," "," "," "
"7b67480247e347857967ef3bd078d4e4","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhodospirillales"," Rhodospirillaceae",NA,NA
"315543f28992a9bbe9f89979cddd4662","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," Hyphomicrobiaceae"," Hyphomicrobium"," "
"753550be966b8a4d85f8e3456096c8d4","Bacteria"," Proteobacteria"," Alphaproteobacteria",NA,NA,NA,NA
"c406b77fea788bd2972c5fa3e5ebb994","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhodobacterales"," Rhodobacteraceae"," Amaricoccus"," "
"01b44958dbdf8444f50b8de5367798d5","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhodobacterales"," Rhodobacteraceae"," Amaricoccus"," "
"1610fbb6677fe5b73db2a38b50d26753","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhodobacterales"," Rhodobacteraceae"," Rubellimicrobium"," "
"ffa99ab5e960df69a8449e2c199691f2","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhodobacterales"," Rhodobacteraceae"," Rhodobacter"," "
"838f9b15d03dbd6dc65050aac63dd8d0","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhodobacterales"," Hyphomonadaceae"," "," "
"1e2f6526aade1b144f211784b2698e81","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Sphingomonadales"," Sphingomonadaceae"," "," "
"6719c321b9f97851886e1031bedc0f02","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Sphingomonadales"," Sphingomonadaceae"," "," "
"b7c0d3e9acce3651a51a5e86cb18ab3f","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Sphingomonadales"," Sphingomonadaceae",NA,NA
"e60b0e568e428313035cb855695c16f7","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Sphingomonadales"," Sphingomonadaceae",NA,NA
"ba7b5d03d6feb3245377d14103b5ce6e","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Sphingomonadales"," Erythrobacteraceae"," "," "
"bd620f578379d57386eca044c4d986b4","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Sphingomonadales"," Sphingomonadaceae"," "," "
"664d93dad211871f5a8df1ede084dc26","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," Methylocystaceae"," "," "
"246481be009bc1263c29d4309f3ffbd8","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," Methylocystaceae"," "," "
"f09ab469825ff4da61fbc92615228a0e","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," Methylocystaceae"," "," "
"f82ddb7154a89e23f7a80874f961bc88","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," Bradyrhizobiaceae"," "," "
"6472eb8b1e09f892aca2f23182962903","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," Bradyrhizobiaceae",NA,NA
"d4e418bf80be1142fbe9cc43c65e14ce","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales",NA,NA,NA
"1a56ad3ec2b87cfbeaba8976be08b4b9","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," Hyphomicrobiaceae"," Rhodoplanes"," "
"fa8aa0b6b1e2a962a62219d3da9ea8c9","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," Beijerinckiaceae"," Beijerinckia"," "
"feb8a2866e107c9cf72fc44a85299cd3","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," Beijerinckiaceae"," Beijerinckia"," "
"cb0de3f92a0bb309ddd28a9aef2488af","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," Aurantimonadaceae"," "," "
"c5d89d59ea2012e0bccf7a47f3b9a10b","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," Aurantimonadaceae"," "," "
"4ba6bad752253e930876e8c688e4d9fb","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," Rhizobiaceae"," Agrobacterium"," "
"8ce12e88f6b59bb09494567f0d678092","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," Rhizobiaceae"," Agrobacterium"," "
"e1c7d97fe13e9127d225d76a1feb8c78","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," Rhizobiaceae"," Agrobacterium"," "
"06bb3fa895e072e060638ec1131d0d3c","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," Rhizobiaceae"," Agrobacterium"," "
"fc6622c636a5210293fb2873fc4761d9","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," Rhizobiaceae"," Agrobacterium"," "
"e1b95dfbf00b5e06de5ad2ba959c27a3","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," Rhizobiaceae"," Agrobacterium"," "
"2967f435496436cebcddb43c47948cbc","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," Bartonellaceae"," Bartonella"," "
"b77a05dc27ee849e932de1f7b0486d76","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," Bartonellaceae"," Bartonella"," "
"e4c5cb987bd9266ec2e90dd0b14732f3","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," Bartonellaceae"," Bartonella"," "
"36102385058a3cf7093bc7e1bf34d928","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," Bartonellaceae"," Bartonella"," "
"08a5e537ebe471ef590afcf1c4d8b6e8","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," Bartonellaceae"," Bartonella"," "
"4d83cac6f95714ef785571fcd6efe0eb","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," Bartonellaceae"," Bartonella"," "
"1c40c0c40c1ac2296e244baa327aeba8","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," Bartonellaceae"," Bartonella"," "
"b23501b6809716dbb0ada5d1775384bb","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," Bartonellaceae"," Bartonella"," "
"33543c1c1c4c4d17e2496cc1a13b0755","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," Bartonellaceae"," Bartonella"," "
"3680bca70615d57b50257b210f124cd4","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," Bartonellaceae"," Bartonella"," "
"f3087807bf0203b7a3ccb99796c50bb8","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," Bartonellaceae"," Bartonella"," "
"605ad643e92ff91fc32b89e78261a8e9","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," Bartonellaceae"," Bartonella"," "
"a9ad76928180e69ba48c62304d125a6b","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," Bartonellaceae"," Bartonella"," "
"1e331984534855898f81093a9c2e979f","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," Bartonellaceae"," Bartonella"," "
"64460112eaec10581e86f57f713890f4","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," Bartonellaceae"," Bartonella"," "
"05a6a362b30606327edc4e2df9a8068e","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," Bartonellaceae"," Bartonella"," "
"ee8406fe75c7db10d5d6c5a78b370ca5","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," Bartonellaceae"," Bartonella"," "
"61cdd5cb813298e9af00e2993c01a61d","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," Bartonellaceae"," Bartonella"," "
"c2d7324f48d8a93153835b41509e1098","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," Bartonellaceae"," Bartonella"," "
"46a85aead702c7448d68d944fd93d008","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," Bartonellaceae"," Bartonella"," "
"c85e75e10e1a3b24c90b9e3397cf5453","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," Bartonellaceae"," Bartonella"," "
"2e52f4a5d1efe52ab5b50c92ee1d8aaf","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," Bartonellaceae"," Bartonella"," "
"cb7ff00601be355b3d72e0b06f8b81e6","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," Bartonellaceae"," Bartonella"," "
"2b4a0f9fdc9049a02209d58545bd2910","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," Bartonellaceae"," Bartonella"," "
"bd2e2e62ef5e29e072ec7398d7e906e3","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," Bartonellaceae"," Bartonella"," "
"0ed7cb84e591b1d327b65064635d9700","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," Bartonellaceae"," Bartonella"," "
"e4e7b81a95bd8892ed5085aa34c4ff35","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," Bartonellaceae"," Bartonella"," "
"02bbc722f320f91b0db45d9ac97cb547","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," Bartonellaceae"," Bartonella"," "
"05b04e0c3bcd435df6b1fe8a9818fa58","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," Bartonellaceae"," Bartonella"," "
"56d03367321c20c9fa5e76e16dfef96a","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," Bartonellaceae"," Bartonella"," "
"67ba0f41c2e9297aec6600d4d8899e74","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," Bartonellaceae"," Bartonella"," "
"34ec6e97e0e010c33304a7e478bc21e8","Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," Bartonellaceae"," Bartonella"," "
